"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX8292575","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613814","","7.35","1","24541","12319582","sample_13_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292574","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613813","","7.99","1","26417","13261334","sample_12_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292573","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613812","","8.77","1","29763","14941026","sample_12_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292572","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613811","","8.14","1","26675","13390850","sample_12_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292571","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613810","","6.89","1","22787","11439074","sample_11_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292570","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613808","","8.23","1","27874","13992748","sample_11_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292569","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613809","","12.29","1","40785","20474070","sample_11_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292568","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613806","","10.13","1","34198","17167396","sample_8_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292567","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613807","","4.28","1","13974","7014948","sample_10_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292566","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613805","","6.34","1","22496","11292992","sample_10_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292565","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613804","","8.7","1","28853","14484206","sample_10_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292564","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613803","","7.42","1","24724","12411448","sample_9_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292563","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613802","","7.88","1","27095","13601690","sample_9_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292562","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613801","","8.29","1","27570","13840140","sample_9_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292561","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613800","","10.34","1","35026","17583052","sample_8_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292560","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613799","","12.94","1","43157","21664814","sample_8_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292559","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613798","","12.71","1","42575","21372650","sample_8_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292558","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613797","","11.16","1","36402","18273804","sample_7_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292557","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613796","","12.43","1","42066","21117132","sample_8_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292556","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613795","","8.27","1","26892","13499784","sample_7_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292555","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613794","","9.58","1","30751","15437002","sample_7_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292554","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613792","","8.94","1","29792","14955584","sample_6_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292553","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613793","","7.09","1","23996","12045992","sample_6_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292552","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613791","","7.59","1","25191","12645882","sample_6_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292551","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613790","","7.94","1","26209","13156918","sample_5_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292550","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613789","","6.18","1","21486","10785972","sample_5_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292549","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613788","","6.91","1","23466","11779932","sample_5_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292548","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613787","","7.28","1","24207","12151914","sample_4_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292547","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613786","","5.03","1","16433","8249366","sample_4_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292546","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613785","","18.01","1","59875","30057250","sample_8_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292545","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613784","","8.61","1","28166","14139332","sample_4_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292544","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613781","","9.85","1","32953","16542406","sample_3_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292543","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613783","","8.07","1","27764","13937528","sample_3_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292542","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613782","","4.92","1","16453","8259406","sample_3_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292541","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613780","","4.53","1","15292","7676584","sample_2_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292540","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613779","","7.92","1","27252","13680504","sample_2_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292539","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613778","","8.85","1","30544","15333088","sample_2_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292538","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613777","","7.83","1","26494","13299988","sample_1_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292537","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613776","","7.24","1","24581","12339662","sample_1_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292536","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613775","","8.61","1","29091","14603682","sample_1_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292535","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613774","","10.18","1","33033","16582566","sample_7_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292534","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613773","","9.33","1","31204","15664408","sample_1_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292533","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613772","","7.98","1","26068","13086136","sample_68_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292532","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613771","","6.64","1","21816","10951632","sample_68_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292531","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613770","","6.49","1","21222","10653444","sample_67_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292530","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613769","","6.45","1","21208","10646416","sample_67_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292529","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613767","","6.35","1","21194","10639388","sample_66_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292528","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613768","","6.8","1","22918","11504836","sample_66_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292527","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613766","","5.52","1","18157","9114814","sample_65_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292526","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613765","","7.01","1","23168","11630336","sample_65_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292525","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613764","","12.25","1","39843","20001186","sample_64_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292524","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613763","","7.89","1","26651","13378802","sample_64_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292523","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613762","","8.46","1","27724","13917448","sample_7_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292522","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613761","","7.64","1","25526","12814052","sample_64_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292521","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613760","","9.4","1","30652","15387304","sample_63_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292520","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613759","","6.4","1","21641","10863782","sample_63_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292519","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613758","","8.54","1","28150","14131300","sample_63_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292518","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613756","","9.86","1","32627","16378754","sample_62_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292517","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613757","","6.02","1","20205","10142910","sample_62_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292516","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613755","","5.41","1","18006","9039012","sample_62_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292515","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613754","","9.47","1","31138","15631276","sample_61_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292514","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613753","","5.16","1","17415","8742330","sample_61_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292513","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613751","","7.65","1","25820","12961640","sample_61_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292512","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613752","","12.5","1","40008","20084016","sample_7_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292511","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613750","","9.54","1","31109","15616718","sample_60_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292510","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613749","","6.61","1","21741","10913982","sample_60_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292509","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613748","","7.26","1","23845","11970190","sample_60_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292508","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613747","","7.04","1","23116","11604232","sample_59_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292507","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613746","","6.42","1","21274","10679548","sample_59_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292506","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613745","","7.18","1","23561","11827622","sample_59_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292505","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613744","","7.14","1","23540","11817080","sample_58_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292504","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613743","","7.5","1","25443","12772386","sample_58_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292503","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613742","","4.76","1","15723","7892946","sample_58_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292502","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613741","","5.56","1","18403","9238306","sample_57_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292501","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613740","","8.85","1","29238","14677476","sample_6_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292500","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613739","","6.96","1","23560","11827120","sample_57_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292499","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613738","","6.67","1","22094","11091188","sample_57_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292498","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613737","","6.89","1","23174","11633348","sample_56_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292497","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613736","","9.96","1","32472","16300944","sample_56_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292496","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613735","","9.66","1","32708","16419416","sample_56_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292495","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613734","","8.76","1","29174","14645348","sample_55_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292494","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613733","","7.96","1","26379","13242258","sample_55_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292493","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613732","","10.65","1","35911","18027322","sample_55_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292492","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613731","","11.68","1","39368","19762736","sample_54_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292491","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613730","","5.55","1","18284","9178568","sample_54_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292490","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613729","","3.35","1","11396","5720792","sample_6_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
